census_tract,less_than_10000_standardized,10000_to_14999_standardized,15000_to_19999_standardized,20000_to_24999_standardized,25000_to_29999_standardized,30000_to_34999_standardized,35000_to_39999_standardized,40000_to_44999_standardized,45000_to_49999_standardized,50000_to_59999_standardized,60000_to_74999_standardized,75000_to_99999_standardized,100000_to_124999_standardized,125000_to_149999_standardized,150000_to_199999_standardized,200000_or_more_standardized,white_alone_standardized,black_or_african_american_alone_standardized,american_indian_and_alaska_native_alone_standardized,asian_alone_standardized,native_hawaiian_and_other_pacific_islander_alone_standardized,some_other_race_alone_standardized,owner_occupied_standardized,renter_occupied_standardized,estimate_total_age_by_educational_attainment_population_25_years_and_over_less_than_9th_grade_standardized,estimate_total_age_by_educational_attainment_population_25_years_and_over_9th_to_12th_grade_no_diploma_standardized,estimate_total_age_by_educational_attainment_population_25_years_and_over_high_school_graduate_(includes_equivalency)_standardized,estimate_total_age_by_educational_attainment_population_25_years_and_over_some_college_no_degree_standardized,estimate_total_age_by_educational_attainment_population_25_years_and_over_associate's_degree_standardized,estimate_total_age_by_educational_attainment_population_25_years_and_over_bachelor's_degree_standardized,estimate_total_age_by_educational_attainment_population_25_years_and_over_graduate_or_professional_degree_standardized,estimate_total_age_by_educational_attainment_population_25_years_and_over_high_school_graduate_or_higher_standardized,estimate_total_age_by_educational_attainment_population_25_years_and_over_bachelor's_degree_or_higher_standardized,estimate_total_total_population_selected_age_categories_5_to_14_years_standardized,estimate_total_total_population_selected_age_categories_15_to_17_years_standardized,estimate_total_total_population_selected_age_categories_under_18_years_standardized,estimate_total_total_population_selected_age_categories_18_to_24_years_standardized,estimate_total_total_population_selected_age_categories_15_to_44_years_standardized,estimate_total_total_population_selected_age_categories_16_years_and_over_standardized,estimate_total_total_population_selected_age_categories_18_years_and_over_standardized,estimate_total_total_population_selected_age_categories_21_years_and_over_standardized,estimate_total_total_population_selected_age_categories_60_years_and_over_standardized,estimate_total_total_population_selected_age_categories_62_years_and_over_standardized,estimate_total_total_population_selected_age_categories_65_years_and_over_standardized,estimate_total_total_population_selected_age_categories_75_years_and_over_standardized,estimate_total_1_detached_standardized,estimate_total_1_attached_standardized,estimate_total_2_standardized,estimate_total_3_or_4_standardized,estimate_total_5_to_9_standardized,estimate_total_10_to_19_standardized,estimate_total_20_to_49_standardized,estimate_total_50_or_more_standardized,estimate_with_a_disability_total_civilian_noninstitutionalized_population_disability_type_by_detailed_age_with_a_hearing_difficulty_standardized,estimate_with_a_disability_total_civilian_noninstitutionalized_population_disability_type_by_detailed_age_with_a_vision_difficulty_standardized,estimate_with_a_disability_total_civilian_noninstitutionalized_population_disability_type_by_detailed_age_with_a_cognitive_difficulty_standardized,estimate_with_a_disability_total_civilian_noninstitutionalized_population_disability_type_by_detailed_age_with_an_ambulatory_difficulty_standardized,estimate_with_a_disability_total_civilian_noninstitutionalized_population_disability_type_by_detailed_age_with_a_self-care_difficulty_standardized,estimate_with_a_disability_total_civilian_noninstitutionalized_population_disability_type_by_detailed_age_with_an_independent_living_difficulty_standardized
08001009207,0.12301043705153294,0.032179411855654164,0.2219178082191781,0.0863013698630137,0.2060485738865727,0.2651932782430259,0.1569115815691158,0.2216168874915787,0.1188781932617549,0.20519774635439683,0.5652575846709808,0.33346379647749513,0.07534246575342465,0.2470154951717943,0.41092250678313813,0.05856164383561644,0.5403803763986296,0.04514678252881783,0.1481696687972109,0.1555909160529905,0.009611886156168712,0.5292179183955175,0.5467764883633286,0.4532235116366714,0.11178023327194597,0.29656466113416324,0.7145982905982906,0.5909090909090909,0.38085519547325103,0.13914976208364638,0.058478260869565216,0.7317156071851134,0.12446804951488794,0.3245180425111221,0.254407030231462,0.3779973315769029,0.0898344727610232,0.5286300566738323,0.6115758848577099,0.622002668423097,0.7158887479278381,0.13153095648841798,0.10312003092395651,0.09543562632672804,0.02776238549585274,0.6064724919093851,0.0,0.0,0.0,0.0,0.39649717119508276,0.20380299444899042,0.05125406954535495,0.04924760601915185,0.053703693922572175,0.24627261894673488,0.2585365636293151,0.047830760211061175,0.09053542988497315
08001009304,0.03604075447454242,0.014309704957301285,0.9687637483501981,0.0,0.07031078975836909,0.4838635558065016,0.1259848818141823,0.20412396414069656,0.33088548293123743,0.3863197706597789,0.4331455685440447,0.22625856325812332,0.086229652441707,0.31287891354676783,0.08609363011704295,0.09040915090189178,0.6463910718745667,0.0849423753242686,0.13224714346170122,0.14396457237360494,0.0630040222906886,0.3367357481040851,0.6534301796695997,0.34656982033040024,0.10799139606490075,0.10174072950322276,0.45110025843721496,0.7860222781171398,0.5755620059288538,0.1935749839887788,0.12423741192644785,0.8591500254449033,0.20114390115535621,0.35397560599042766,0.14124762451115275,0.42580516941555147,0.05368853389003608,0.4936132983377078,0.547676117950045,0.5741948305844485,0.6842928673250186,0.21414174463002006,0.20917209137404078,0.18188230347175596,0.12622401630175975,0.5131926121372031,0.09630606860158311,0.033609107288665147,0.5561244574006298,0.04842208194634633,0.26663906341944915,0.06341589484376221,0.07468620448522464,0.2094488188976378,0.17048071693740985,0.4410068210500236,0.13806372737609754,0.07007874015748032,0.14614009025997848
08001009306,0.11639529809632902,0.08072498506744859,0.23195876288659795,0.023195876288659795,0.25844580573401726,0.08195250219124338,0.2952202436738519,0.25699397217058195,0.10844246308163834,0.5325074825407383,0.7743027006514452,0.2690230731467845,0.06872852233676977,0.2548138133062926,0.08405963112372794,0.07087628865979381,0.46810040333317,0.03338991111118872,0.08722843976300197,0.13858627537936488,0.06534057699051884,0.6837708277313651,0.8362705680901398,0.16372943190986028,0.17636675509105051,0.2144438036460596,0.5985889336295473,0.5702330160813915,0.5841042418772563,0.1629372159401697,0.08444514204991367,0.7390447366857597,0.156505864463321,0.36370663650075413,0.23504128849873532,0.31108895220006333,0.12536023054755044,0.40897435897435896,0.6961610689779704,0.6889110477999366,0.6917549167927384,0.3047171044035019,0.28436688128318083,0.23095833609399502,0.202233446932814,0.9563182527301092,0.0078003120124804995,0.0,0.15003019475617735,0.0,0.0,0.0,0.0,0.26646321876003853,0.02407515128363185,0.2761992481808611,0.4386297453884153,0.052414605418138985,0.18235419906870537
08001009307,0.13432484516821866,0.0,0.08897126969416126,0.09453197405004633,0.33979395844246546,0.34323278789402395,0.0,0.20934380649964296,0.05361821506399819,0.3829710903166014,0.38242635478203524,0.5444194359857011,0.1334569045412419,0.3061243713821237,0.12170420813689539,0.009731232622798888,0.47329975581286926,0.03624353573827306,0.1382943694435298,0.08761536585735484,0.20697995747155795,0.6742801226191526,0.5652131602480622,0.43478683975193777,0.31882971513072766,0.32828768760894045,0.5932650605280717,0.3136617100371747,0.5658323867547845,0.18939568501383,0.11322463768115942,0.5662829237396402,0.19208628664458652,0.5069483808444111,0.08482018579968964,0.40426822014222286,0.11179800393980467,0.4497979483991296,0.5586028449215654,0.5957317798577773,0.6695034934023439,0.22058127350937368,0.2068444209520184,0.18692216227475858,0.09806782008554239,0.7342549923195084,0.013056835637480798,0.016771364927457656,0.1514187230563401,0.03300342867513141,0.16803492689719193,0.12193611370626581,0.03281074698187514,0.16972334473111594,0.6290147779112654,0.23054605740337786,0.35101542193902713,0.08760750181328361,0.23325040998288965
08001009308,0.01112568379517532,0.05614964737090459,0.25,0.023305084745762716,0.1892143617456808,0.19021478075893777,0.7725346687211094,0.267305733074002,0.0817147656130707,0.39882905048295975,0.4524539877300614,0.27764326069410816,0.1292372881355932,0.10711308696860239,0.32549673844810173,0.0201271186440678,0.4277064925495224,0.04239230427003091,0.18630849220103984,0.050591115977655796,0.08600722395892386,0.7500345806787577,0.6069632344258189,0.39303676557418116,0.3130243029064836,0.31905598775568283,0.6114247918696483,0.6276855674446036,0.6175750008581333,0.046609834123525255,0.01987213066312071,0.5762643993204181,0.03300703134229277,0.521637490486028,0.20315079055787752,0.4725415769709601,0.07248113839067724,0.4444444444444444,0.5259384609154207,0.5274584230290399,0.6449487930216452,0.13095513266878778,0.12683406573819986,0.1100942010564826,0.06820468424623881,0.7099041533546326,0.010223642172523962,0.0,0.09832010718334536,0.0,0.07189532718872825,0.29757086611308015,0.0,0.028034504004929146,0.2103637833767224,0.29251643805158273,0.20960099225104914,0.13556856301773124,0.2371969651797927
08001009309,0.13885545577055622,0.21079688508065988,0.626053143227479,0.056383668178872325,0.12794574844787585,0.2836579459016953,0.3377717551405173,0.3363046226745854,0.35449370303550465,0.17184266092446637,0.3026134253644999,0.3895935561522081,0.0881399870382372,0.22280632789010127,0.1034624187150322,0.02527543745949449,0.53155846424883,0.05511613069683925,0.1526004360012457,0.3692328541141917,0.12364040666284414,0.4006561950337966,0.5432592316649573,0.45674076833504285,0.26114939910007406,0.43158263005762687,0.5433626940070239,0.5849176596599276,0.40067518273059505,0.14935157143557928,0.03157883503020213,0.5405520617843849,0.11799031401836188,0.4304895007648449,0.23787124298667983,0.4048489624376149,0.14161914689230895,0.4569739952718676,0.591332201245297,0.5951510375623852,0.6189311273484189,0.2266468533639522,0.19429083221378654,0.16115203938888584,0.12081500433910883,0.4288354898336414,0.13000616142945162,0.0,0.32589738238626204,0.20187910599478487,0.20541053294148415,0.1124922631253184,0.11298931957366895,0.3425531914893617,0.19686353019686353,0.24671018222138538,0.19100076235359348,0.04558707643814027,0.19127444659359555
08001009310,0.04096776614507111,0.09184503892971305,0.24822695035460993,0.09574468085106383,0.10001027854866892,0.3150572831423895,0.1658607350096712,0.10824322753168238,0.3761197367580347,0.3256310531533593,0.7572988730801028,0.4174265450861196,0.10460992907801418,0.14342518311824207,0.03956670207055652,0.06560283687943264,0.4392060886647399,0.05416148785744039,0.1665963728384648,0.17046988630046817,0.027907306747813335,0.6624876490773688,0.5923977800546771,0.40760221994532303,0.33083846960305274,0.3695640032459106,0.6562204356741175,0.4588641762038437,0.3340224626843788,0.11895044356126785,0.08694313439743576,0.5314300810135417,0.12411392136258215,0.6576686470500478,0.2891972790843097,0.6427473970564129,0.0747826363609395,0.4363717738326123,0.3297127836390264,0.3572526029435871,0.534888864764191,0.13228804622022833,0.12748581902639425,0.10675346493393949,0.05972717676007531,0.6678517013712545,0.03047232097511427,0.0,0.14896725863792,0.05728667768127495,0.426462232956144,0.0591287970374518,0.0,0.0501268088915411,0.25716198071859714,0.22227312474447886,0.23613205424572886,0.14052165696951613,0.15088223726147043
08001009316,0.013496974229958523,0.08256629381042886,0.6425511661113756,0.20990004759638267,0.10291395631709767,0.5475125590859953,0.25078966725801566,0.310912055929651,0.5056691150931988,0.4359751884663217,0.3376715148789797,0.28721017202692595,0.026653974297953357,0.16202744984823775,0.07720961033048444,0.05283198476915755,0.3920534171955973,0.016520936474884583,0.12296416938110749,0.04717675439194254,0.005388291881031386,0.8611827315685645,0.7999244639919292,0.2000755360080709,0.6256534116270074,0.5616605332359931,0.5880624798600561,0.4116002937816224,0.34857495511669656,0.01690986605374486,0.021435029792105743,0.20177065283698967,0.01107013868325092,0.5690826467145578,0.4155042761230657,0.5805307887329824,0.09881251820127035,0.4826375341396801,0.43172595201852293,0.4194692112670176,0.5408179828975476,0.18026816603660153,0.1616961813403552,0.15396364191985845,0.09453830970101955,0.17546174142480211,0.006596306068601583,0.011203035762888383,0.0,0.0,0.0,0.0,0.0,0.11266094420600858,0.2599243800960539,0.27742386453313567,0.4233784207991195,0.2073850088871548,0.30549793302615724
08001009318,0.2781988723665516,0.18296858471685468,0.1166464155528554,0.5188335358444716,0.10470901986565781,0.5431791461080967,0.3781067049596819,0.3486405194908671,0.19384804002057948,0.3221788891937444,0.37823614041103554,0.19070763177689057,0.05103280680437424,0.1433380475270402,0.03754380403965696,0.0,0.38234755987129954,0.09794475183049552,0.14521984671238403,0.17459209662419556,0.06005587118713078,0.7157550655553598,0.4076652721403997,0.5923347278596003,0.31066392858063463,0.5337564450868918,0.7466885326527628,0.3357839671992083,0.24976419849087034,0.1033274014907114,0.06972524624157594,0.44040946334466985,0.10298535445588379,0.47929398108634047,0.28704039443595636,0.5942198147073364,0.11219623971994429,0.4772199651770168,0.39750721391611427,0.40578018529266346,0.5481573057582604,0.07162532053593632,0.06639888934626369,0.07140311227287702,0.037476949976858145,0.12261995430312261,0.1447067783701447,0.0789965776038552,0.8990699395621944,0.34567823870994696,0.2991354441199515,0.06398395578124484,0.09125913743607388,0.11273940800928613,0.12082599140057063,0.20951143388854931,0.1665867143324366,0.13989649835558138,0.24331197886792966
08001009319,0.3296906554932714,0.22775476899208993,0.30677764565992865,0.18906064209274676,0.3800628421421473,0.6405330072643421,0.12258134255756135,0.49362000740726303,0.03126908120962818,0.31118867707414366,0.22810997716711776,0.1820961440462035,0.093935790725327,0.08416210210327284,0.04592531320546623,0.06777645659928656,0.3377921043006143,0.027904477748436733,0.12706197057512258,0.06607259777979656,0.04424981562576823,0.9208617734045826,0.5970915166511422,0.4029084833488578,0.47333151271978663,0.6524817380054589,0.447594325826265,0.4320774282751469,0.28557304135567757,0.10553068630559755,0.09141088517845007,0.2503604130855409,0.1162013144097008,0.4223788396628951,0.1477083387139669,0.5871428507781209,0.10586176090987659,0.4189823168531216,0.35459716073416325,0.41285714922187916,0.540507886140822,0.17319719936323186,0.11880442023029585,0.10374694098561732,0.035287493890155265,0.2777777777777778,0.005847953216374269,0.02483012019961811,0.2015244765138653,0.07591029848413815,0.16449734948883,0.052868694134729374,0.016248596993448935,0.09297072641850379,0.24377069516209382,0.2609238891145432,0.3397999220689631,0.09649439826526925,0.2853328980962263
08001009320,0.032849282197674905,0.35480581219981444,0.583840139009557,0.1277150304083406,0.13068241436767858,0.6971512186199643,0.39309691177632106,0.5781373289085756,0.08681992157231079,0.15856478237717553,0.4717157126638346,0.38128335608787395,0.028670721112076455,0.16105738417057155,0.0,0.0,0.43753068647125837,0.0829458210455212,0.19021739130434784,0.18436192468619247,0.08990247866720845,0.6177846061878517,0.41776753112783904,0.582232468872161,0.3209150856272582,0.568576678307638,0.6848108880366945,0.42788589709410824,0.11809221244705116,0.11526858218891858,0.06173658039015682,0.41092339880710743,0.10789296825407728,0.2914817361588631,0.2396321731343325,0.38586741186812035,0.19667592572742837,0.49132128940843073,0.6225721313356583,0.6141325881318797,0.6154347018734697,0.08986078264821655,0.08766878738368436,0.09027375413538904,0.08757404144078702,0.058011049723756904,0.10497237569060773,0.0,0.07969836036357156,0.07789880411217567,0.7453880817997536,0.1900451805333568,0.09066616129683636,0.16737513283740704,0.1887881505309773,0.29294762679506836,0.24937605361265824,0.12610697839178178,0.16179414383109833
08001009321,0.04012046244643868,0.018407447293687505,0.234295415959253,0.2572156196943973,0.259364516949222,0.3096238048431776,0.4959098626331224,0.08291909042834479,0.15180103703023906,0.42971274440002194,0.5192850521316155,0.28910987145282563,0.13497453310696095,0.07152996186924211,0.05683095068198781,0.06748726655348049,0.515481518743622,0.023759559581205437,0.08182088664088069,0.21145206086552742,0.029530596979648358,0.5800154492361289,0.5424492400964067,0.4575507599035934,0.40852972168985735,0.3555842792755548,0.6336232156077621,0.3770934230470627,0.4445009263024716,0.14718854783182486,0.05073347831980716,0.4859321133776904,0.126513768595192,0.4986753371868978,0.21221857611908038,0.5562459858702633,0.10015658576402194,0.501204238921002,0.4268060191592716,0.4437540141297367,0.5566360305370214,0.12467200893676514,0.12062017773929871,0.1052199867564836,0.03554791346552523,0.25512227362855255,0.0,0.0,0.06356203227938512,0.21300626636659498,0.44619770145549126,0.012241966736273481,0.09572362077097352,0.14414739884393066,0.13036519178137676,0.2845414087677119,0.20369250249477508,0.03393946692357097,0.12100658835229038
08001009322,0.06212285694725621,0.10465667764040895,0.4140480591497227,0.14048059149722736,0.10715827134697181,0.2662186534158516,0.47286170391530835,0.03385351959031545,0.32081730529050306,0.46253453381829746,0.6869048834053427,0.2746237127013467,0.056685150955021565,0.13290910376453238,0.16499534172121166,0.01756007393715342,0.5181693164154567,0.05642170129304735,0.11548223350253806,0.26757534566616403,0.05877887945348451,0.49827458830819094,0.7290315143288791,0.2709684856711209,0.3588431258463646,0.47929178284021606,0.6303040440971476,0.4539806263944195,0.3023231564898231,0.08860589909321742,0.08780519650084867,0.441525044756343,0.10131037579959491,0.5897529555813928,0.26847547221646123,0.5600096744169977,0.13053741835740418,0.44341437817036905,0.41511085051501956,0.43999032558300244,0.534758054976836,0.10233633731934995,0.08984719042595735,0.09178768853097966,0.05776520393319502,0.22469280280866002,0.21591574019894674,0.0,0.028136148285169596,0.15400473541662038,0.0987561618347218,0.014708677495931362,0.0,0.1735613083785202,0.07282952009207039,0.44314864893452893,0.28429525291447477,0.07913532738615824,0.2225574083981663
08001009323,0.13397802913931944,0.10333271548956395,0.057184750733137835,0.17595307917888564,0.2102122203805233,0.2015802533629359,0.49126899493468407,0.4296716504014231,0.17351589125782674,0.2499349635796046,0.3821312271737762,0.375366568914956,0.08504398826979472,0.38795250228354405,0.0736219133834842,0.02969208211143695,0.6059774504114956,0.08773443172097503,0.183739837398374,0.26836071707997416,0.0,0.30834459330508796,0.36059787880378597,0.6394021211962141,0.17049904034929966,0.27860684606023783,0.5049940310385993,0.612270737618927,0.49408722789642007,0.1659749966340818,0.1403974693910506,0.7020627297587876,0.18857591244830998,0.3923702071921886,0.13089814720553802,0.41168341080621784,0.1441870165326862,0.5273279352226721,0.5706477732793523,0.5883165891937822,0.6709531013615734,0.1205722095169474,0.09009546273341774,0.07750848249624259,0.028477008917132167,0.44229486324216144,0.08072048032021348,0.0048557520870691285,0.07377902472616153,0.3207018462378576,0.29607328146822104,0.2197656448262395,0.034059454855264,0.08236336032388664,0.09060604126393601,0.17604319682801284,0.21519636286908703,0.06568404183535763,0.19977634843933656
08001009325,0.057636469221835074,0.07051698507955734,0.6439024390243903,0.0878048780487805,0.0343937787203959,0.3353115433988348,0.12339246119733925,0.18612554978008797,0.31642276422764226,0.21837136113296618,0.35166342460970623,0.262020905923345,0.12357723577235773,0.23840063974410233,0.23027375201288244,0.13109756097560976,0.7821183975870803,0.0650080427812044,0.06412747765254567,0.20879441642938334,0.019287278750213396,0.1337927813024018,0.5646508433113874,0.4353491566886127,0.012466626133389728,0.11595971728642619,0.35946662986136674,0.4192040017398869,0.5057765151515151,0.4183650335455468,0.2919249705290895,0.9169937516500924,0.46259922747042187,0.26603930312370205,0.08133099298686719,0.22867032770414414,0.10378816355511006,0.4483463396506875,0.745413244984586,0.7713296722958559,0.8088096647591484,0.27027931570907043,0.24467264842671854,0.2073645011236293,0.08809898442534655,0.2989208633093525,0.2197841726618705,0.22124326114555923,0.2335047284752843,0.30237759159760796,0.27956659851974536,0.09042133036167876,0.05921824553538715,0.3033723522853958,0.28933671687294876,0.054878108937362495,0.1439724888244928,0.11713427474297039,0.06789221375476634
08001009326,0.09358793022159359,0.0,0.14851485148514854,0.037128712871287134,0.18227945983004096,0.21760131478734918,0.047254725472547256,0.05037061083157496,0.10414771206850415,0.2500266155647823,0.5106906396161088,0.5789721829325789,0.0858085808580858,0.25306497862901045,0.28680585449849333,0.12004950495049505,0.8285400820259876,0.023317491576663633,0.043215211754537596,0.29548175016183104,0.0,0.057806939592032175,0.7290710105483375,0.27092898945166255,0.04854087590200615,0.05039460117095936,0.3768955177811584,0.5080903619166732,0.34625489634088086,0.3665012223670013,0.35365184991339244,0.9337028531379357,0.4556518066962066,0.2762161404071165,0.18974881284290526,0.26458690752514546,0.06316304014951041,0.39850136239782014,0.7469864143992018,0.7354130924748544,0.8002469217229282,0.38258291079952617,0.3606378062394219,0.3305215542835149,0.1916572534749767,0.6439333862014275,0.12767644726407612,0.0,0.12583618991583742,0.24066526800443022,0.1288845212489802,0.039868564378345274,0.014873071435121676,0.20384877384196184,0.01985398204744254,0.2235497898129617,0.3926568088826563,0.037891689373297004,0.5800428695853675
08001009327,0.034730119849531976,0.08188477217214366,0.36742192284139624,0.1157379056950398,0.028784342264466866,0.23366249246933812,0.18237488170127486,0.0785078252838485,0.19646480528293142,0.1834590996187504,0.6317177538423393,0.3023357536523489,0.05327617881200245,0.47884513065563733,0.231786433788617,0.1368646662584201,0.7275233315243976,0.045152029714141964,0.10599721059972106,0.18320757689816358,0.0,0.23704402145088102,0.7853026526365932,0.21469734736340684,0.1122674412478531,0.2366470760473024,0.6388454203139518,0.41828006704039766,0.39924448447175714,0.20735349162369177,0.21438311359259976,0.7697495675142423,0.25962306801140106,0.3096752214399273,0.1633960570130783,0.4220034849664479,0.0937804828294742,0.3813813813813814,0.5394916042803367,0.577996515033552,0.6501926607826759,0.22843978547624177,0.19181232837620502,0.16937711059158087,0.12663658233278485,0.7237376668601276,0.04178757980266976,0.0,0.05023355737367308,0.17925142830555088,0.3277217459926429,0.0,0.0,0.28265765765765766,0.014289707983401678,0.38152881073235057,0.21992106112627285,0.17658730158730157,0.2505280731087183
08001009401,0.11933366301112178,0.17440784565721307,0.08796579108124619,0.07697006719609042,0.13782723787770135,0.05141725136580938,0.20991836508024658,0.20511331203621178,0.15743036867044197,0.22508227087315508,0.5350952475536951,0.42307356662885065,0.14111178985949907,0.2553090920015622,0.13527160264298718,0.10079413561392792,0.6689762195096174,0.01891320623729582,0.1301952929394091,0.19311917667295925,0.024850359651626974,0.33590056446171607,0.7742482397640555,0.22575176023594448,0.33469939622817446,0.2709105870406359,0.5895758952720979,0.35097813578826237,0.3856761473146846,0.2275940702135911,0.12775841333904076,0.5919086461809512,0.22909411395463633,0.35581020449575,0.41180988588081874,0.39610654477142276,0.10317312163724991,0.5137983901878114,0.6553528144721145,0.6038934552285773,0.6874661143290216,0.20782138660328908,0.18613981085466608,0.1611933316364311,0.11773934918563299,0.9180421172453045,0.007398975526465566,0.0,0.2052561642829603,0.012228362019072595,0.0,0.020330782305208062,0.01245348146061649,0.24650249137600616,0.05745185584204365,0.3094292391551369,0.22455718928340013,0.1805129679315191,0.3338741711805177
08001009406,0.07065416065416065,0.08980231205964839,0.16727272727272727,0.020000000000000004,0.21080954472258817,0.1734412955465587,0.08330578512396694,0.18499751614505713,0.255004095004095,0.40070381231671554,0.3992563673545269,0.46129870129870126,0.10181818181818182,0.30232290114257326,0.3089855072463768,0.013636363636363636,0.7049104022226853,0.043478384777114944,0.091324200913242,0.1963200595191937,0.04443206036735524,0.26947070551160845,0.6535490760395369,0.34645092396046306,0.16632779201266856,0.2335842649456396,0.4905918796598656,0.6071729100774744,0.5646278859453133,0.20488624003592626,0.10514763365205365,0.7338218613399069,0.19966785330657563,0.3914391525277754,0.10582305766256422,0.34979303363881203,0.16220546387085769,0.44091194310813636,0.6221846452065246,0.6502069663611879,0.6603803317531796,0.2638629600984099,0.21194393741010442,0.1827539782526333,0.11499500925340018,0.726639582124202,0.0632617527568195,0.0,0.0,0.08417023589999781,0.27451231121892966,0.043767492467579855,0.014513401493277954,0.1855783308931186,0.08360420659102943,0.27593553390726194,0.19072952314638497,0.08066652722582444,0.15831238142672516
08001009407,0.22821168966028776,0.10132697622413028,0.09813084112149532,0.054322429906542055,0.37065725314912634,0.3802073479889515,0.36464528462192014,0.17829783974260763,0.0,0.24338163249924633,0.42496846511094555,0.3471295060080107,0.10105140186915888,0.23821817067565498,0.19251433473294502,0.05870327102803738,0.6539977588523641,0.052821023503083354,0.1076847772883015,0.2407035350835694,0.024290831240479226,0.3095615625552959,0.6155978348862504,0.3844021651137495,0.3132842867167181,0.37547968138213644,0.49607689975983393,0.46019454931246384,0.521685162731692,0.1684948508328496,0.10931068263988648,0.5399444872701897,0.17398349875581995,0.36981612672132447,0.3087968663358063,0.4879667217962211,0.09299003749795966,0.4509955538372318,0.5229983418780614,0.5120332782037789,0.6272628184337797,0.16655472891956344,0.13743420385924543,0.10459505086121822,0.049573980771630693,0.7289516567083107,0.11189570885388377,0.19373158421907363,0.08619198016505757,0.05835206971078367,0.04753535574582159,0.05605352147181573,0.0,0.104877812257564,0.13728138534189735,0.24822871540674324,0.22359200754062816,0.23302948021722267,0.18349774427879487
08001009408,0.026915482334596053,0.013506656912595406,0.032034169781099846,0.08969567538707955,0.11795125750881454,0.05692225553410818,0.0428092996165607,0.21838201185089232,0.13759397411292767,0.250038751011832,0.3188677329437699,0.29166348867363284,0.0982381206620395,0.4912676253577587,0.44816370956717755,0.21222637479978645,0.8117236774502952,0.0325643816903062,0.031337047353760444,0.3197757990388613,0.06911722593913519,0.0621008626815053,0.7682307894267102,0.23176921057328986,0.08881452604833204,0.015158132978617801,0.20848795167680617,0.4106644832791751,0.5666963755199049,0.48756256463164616,0.3390521176225847,0.9280441190774795,0.5406955628749264,0.39795018068867155,0.2779871069481079,0.3995657324333442,0.046185301350209526,0.38627491267721387,0.6075825406517594,0.6004342675666559,0.70250726822122,0.22022650806232136,0.18373311585984545,0.17023895039577305,0.09135601948540026,0.6133593369088249,0.19648951730862993,0.028391116054672347,0.15473372548402825,0.26581558445298886,0.055875095145726424,0.02128679937227132,0.008636275864204545,0.25440049699730793,0.08622206799883338,0.20115685042005924,0.08903557024842446,0.0890798647062884,0.09998852242287402
08001009409,0.050332166945585476,0.01319578451967983,0.0,0.08900045641259699,0.17377413529656896,0.04609952012003467,0.0,0.10588173676216414,0.21364303600725326,0.13044934556322788,0.2626752498368955,0.37243267914194433,0.13509812870835236,0.26920861048551825,0.41484818217697783,0.29712460063897767,0.835253541590514,0.026716312382753585,0.03142258617406208,0.2488786754306213,0.07560642654625642,0.07155265753091519,0.811855637717311,0.18814436228268908,0.008990769019594386,0.08552069435165231,0.31368236000343025,0.38494114581071104,0.21416018562757694,0.44452247955661545,0.46985638809835406,0.9389251684381951,0.5772302231929561,0.36699702999379885,0.10303357028051968,0.343840974319983,0.032426745349315035,0.3377103754392454,0.6228321659195044,0.656159025680017,0.7544786315268464,0.327358143185471,0.3098243507152174,0.25702039991225845,0.15320447240216034,0.6910602910602911,0.16340956340956342,0.0,0.02199299175105627,0.04243445002938674,0.10656418731958302,0.044008543325172025,0.042457482601281286,0.19030885888662846,0.126288300506906,0.2634108631169144,0.15117121068177397,0.1275661179951914,0.2654861977007105
08001009410,0.029673570341378557,0.027847567952008406,0.15924657534246575,0.07962328767123288,0.0362194758784991,0.0,0.0,0.2770211093644734,0.03152073306182895,0.09729203490941228,0.14255399613412892,0.350293542074364,0.1857876712328767,0.21065573770491802,0.47838081530011245,0.3236301369863014,0.8751899640196237,0.026372483405690712,0.04788639365918097,0.16796510117563826,0.04370424326226249,0.05197189300488089,0.9282293038640765,0.07177069613592349,0.0613786775471956,0.16232057240883835,0.21136291564736795,0.4286460006424671,0.2837427201936919,0.43944238990671847,0.43307663747631486,0.8530199528629434,0.5537857006905178,0.3853533856867684,0.2649050665289478,0.3743096370930124,0.08174602022372404,0.348551637279597,0.6011884911484017,0.6256903629069875,0.7310006592560695,0.324169684037573,0.28670424660726374,0.2604841272940681,0.12315068711539073,0.9138068635275339,0.0,0.0,0.0,0.0,0.06817953458462281,0.028508527143057117,0.02411516135989025,0.10414042821158691,0.018353681137056453,0.23145568162397925,0.15173963521197253,0.08640323257766583,0.1417569084851932
